algorithm,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,crypto_type,correctness,timestamp,notes,trial_id
BIKE-L1,keygen,0,1,0.0,1,0,1,ip-172-31-14-170,linux,0,21.5028,46.51,KEM,True,2025-11-21T22:07:47.875689,,1
BIKE-L1,keygen,0,1,0.0,1,0,1,ip-172-31-14-170,linux,0,19.3171,51.77,KEM,True,2025-11-21T22:07:47.895105,,2
BIKE-L1,keygen,0,1,0.0,1,0,1,ip-172-31-14-170,linux,0,19.2147,52.04,KEM,True,2025-11-21T22:07:47.914392,,3
BIKE-L1,keygen,0,1,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1765,52.15,KEM,True,2025-11-21T22:07:47.933634,,4
BIKE-L1,keygen,0,1,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1765,52.15,KEM,True,2025-11-21T22:07:47.952870,,5
BIKE-L1,keygen,0,16,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1693,52.17,KEM,True,2025-11-21T22:07:47.972101,,6
BIKE-L1,keygen,0,16,0.0,1,0,1,ip-172-31-14-170,linux,0,19.169,52.17,KEM,True,2025-11-21T22:07:47.991331,,7
BIKE-L1,keygen,0,16,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1705,52.16,KEM,True,2025-11-21T22:07:48.010560,,8
BIKE-L1,keygen,0,16,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1501,52.22,KEM,True,2025-11-21T22:07:48.029781,,9
BIKE-L1,keygen,0,16,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1865,52.12,KEM,True,2025-11-21T22:07:48.049028,,10
BIKE-L1,keygen,0,64,0.0,1,0,1,ip-172-31-14-170,linux,0,19.2176,52.04,KEM,True,2025-11-21T22:07:48.068331,,11
BIKE-L1,keygen,0,64,0.0,1,0,1,ip-172-31-14-170,linux,0,19.2169,52.04,KEM,True,2025-11-21T22:07:48.087620,,12
BIKE-L1,keygen,0,64,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1828,52.13,KEM,True,2025-11-21T22:07:48.106867,,13
BIKE-L1,keygen,0,64,0.0,1,0,1,ip-172-31-14-170,linux,0,19.2284,52.01,KEM,True,2025-11-21T22:07:48.126174,,14
BIKE-L1,keygen,0,64,0.0,1,0,1,ip-172-31-14-170,linux,0,19.167,52.17,KEM,True,2025-11-21T22:07:48.145405,,15
BIKE-L1,keygen,1024,1,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1415,52.24,KEM,True,2025-11-21T22:07:48.164612,,16
BIKE-L1,keygen,1024,1,0.0,1,0,1,ip-172-31-14-170,linux,0,19.4225,51.49,KEM,True,2025-11-21T22:07:48.184097,,17
BIKE-L1,keygen,1024,1,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1792,52.14,KEM,True,2025-11-21T22:07:48.203334,,18
BIKE-L1,keygen,1024,1,0.0,1,0,1,ip-172-31-14-170,linux,0,19.0967,52.37,KEM,True,2025-11-21T22:07:48.222485,,19
BIKE-L1,keygen,1024,1,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1308,52.27,KEM,True,2025-11-21T22:07:48.241677,,20
BIKE-L1,keygen,1024,16,0.0,1,0,1,ip-172-31-14-170,linux,0,19.1255,52.29,KEM,True,2025-11-21T22:07:48.260865,,21
