algorithm,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,crypto_type,correctness,timestamp,notes,trial_id
Dilithium2,sign,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,1.982,504.53,Signature,True,2025-11-21T22:16:20.840527,,1
Dilithium2,sign,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1299,7697.76,Signature,True,2025-11-21T22:16:20.840798,,2
Dilithium2,sign,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1081,9248.64,Signature,True,2025-11-21T22:16:20.840989,,3
Dilithium2,sign,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1321,7568.02,Signature,True,2025-11-21T22:16:20.841192,,4
Dilithium2,sign,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1148,8708.6,Signature,True,2025-11-21T22:16:20.841372,,5
Dilithium2,sign,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.0961,10410.7,Signature,True,2025-11-21T22:16:20.841535,,6
Dilithium2,sign,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1156,8654.04,Signature,True,2025-11-21T22:16:20.841735,,7
Dilithium2,sign,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1105,9052.64,Signature,True,2025-11-21T22:16:20.841910,,8
Dilithium2,sign,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.0954,10481.74,Signature,True,2025-11-21T22:16:20.842068,,9
Dilithium2,sign,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.0945,10583.47,Signature,True,2025-11-21T22:16:20.842226,,10
Dilithium2,sign,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1028,9731.7,Signature,True,2025-11-21T22:16:20.842392,,11
Dilithium2,sign,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1526,6551.19,Signature,True,2025-11-21T22:16:20.842620,,12
Dilithium2,sign,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1826,5476.78,Signature,True,2025-11-21T22:16:20.842869,,13
Dilithium2,sign,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1282,7802.93,Signature,True,2025-11-21T22:16:20.843070,,14
Dilithium2,sign,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.0945,10585.37,Signature,True,2025-11-21T22:16:20.843228,,15
Dilithium2,sign,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1731,5776.24,Signature,True,2025-11-21T22:16:20.843467,,16
Dilithium2,sign,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1266,7901.14,Signature,True,2025-11-21T22:16:20.843661,,17
Dilithium2,sign,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1249,8006.41,Signature,True,2025-11-21T22:16:20.843851,,18
Dilithium2,sign,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1356,7374.36,Signature,True,2025-11-21T22:16:20.844051,,19
Dilithium2,sign,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1756,5694.83,Signature,True,2025-11-21T22:16:20.844290,,20
Dilithium2,sign,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1231,8123.61,Signature,True,2025-11-21T22:16:20.844476,,21
Dilithium2,sign,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1138,8784.1,Signature,True,2025-11-21T22:16:20.844651,,22
Dilithium2,sign,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1073,9316.71,Signature,True,2025-11-21T22:16:20.844822,,23
Dilithium2,sign,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.2101,4759.05,Signature,True,2025-11-21T22:16:20.845100,,24
Dilithium2,sign,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1203,8314.63,Signature,True,2025-11-21T22:16:20.845317,,25
Dilithium2,sign,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1573,6356.67,Signature,True,2025-11-21T22:16:20.845540,,26
Dilithium2,sign,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1562,6401.35,Signature,True,2025-11-21T22:16:20.845775,,27
Dilithium2,sign,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1067,9375.76,Signature,True,2025-11-21T22:16:20.845945,,28
Dilithium2,sign,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1414,7070.59,Signature,True,2025-11-21T22:16:20.846148,,29
Dilithium2,sign,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1701,5877.44,Signature,True,2025-11-21T22:16:20.846381,,30
Dilithium2,verify,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1047,9550.55,Signature,True,2025-11-21T22:16:20.846564,,31
Dilithium2,verify,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1212,8252.32,Signature,True,2025-11-21T22:16:20.846768,,32
Dilithium2,verify,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1126,8882.89,Signature,True,2025-11-21T22:16:20.846943,,33
Dilithium2,verify,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1317,7591.52,Signature,True,2025-11-21T22:16:20.847138,,34
Dilithium2,verify,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1198,8349.27,Signature,True,2025-11-21T22:16:20.847320,,35
Dilithium2,verify,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1529,6538.26,Signature,True,2025-11-21T22:16:20.847537,,36
Dilithium2,verify,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.0973,10279.18,Signature,True,2025-11-21T22:16:20.847714,,37
Dilithium2,verify,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1195,8368.48,Signature,True,2025-11-21T22:16:20.847897,,38
Dilithium2,verify,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1255,7969.78,Signature,True,2025-11-21T22:16:20.848085,,39
Dilithium2,verify,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1105,9045.76,Signature,True,2025-11-21T22:16:20.848258,,40
Dilithium2,verify,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.0948,10553.09,Signature,True,2025-11-21T22:16:20.848415,,41
Dilithium2,verify,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.0957,10444.52,Signature,True,2025-11-21T22:16:20.848591,,42
Dilithium2,verify,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.165,6060.24,Signature,True,2025-11-21T22:16:20.848820,,43
Dilithium2,verify,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.0948,10545.41,Signature,True,2025-11-21T22:16:20.848978,,44
Dilithium2,verify,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1376,7267.76,Signature,True,2025-11-21T22:16:20.849177,,45
Dilithium2,verify,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1143,8748.14,Signature,True,2025-11-21T22:16:20.849355,,46
Dilithium2,verify,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1178,8492.21,Signature,True,2025-11-21T22:16:20.849536,,47
Dilithium2,verify,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1159,8628.95,Signature,True,2025-11-21T22:16:20.849729,,48
Dilithium2,verify,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1088,9192.95,Signature,True,2025-11-21T22:16:20.849900,,49
Dilithium2,verify,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1172,8535.34,Signature,True,2025-11-21T22:16:20.850079,,50
Dilithium2,verify,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1158,8634.01,Signature,True,2025-11-21T22:16:20.850257,,51
Dilithium2,verify,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1279,7818.0,Signature,True,2025-11-21T22:16:20.850453,,52
Dilithium2,verify,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1169,8554.69,Signature,True,2025-11-21T22:16:20.850633,,53
Dilithium2,verify,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1158,8631.93,Signature,True,2025-11-21T22:16:20.850813,,54
Dilithium2,verify,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1073,9317.75,Signature,True,2025-11-21T22:16:20.850983,,55
Dilithium2,verify,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1236,8093.37,Signature,True,2025-11-21T22:16:20.851169,,56
Dilithium2,verify,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1073,9322.36,Signature,True,2025-11-21T22:16:20.851338,,57
Dilithium2,verify,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.101,9903.54,Signature,True,2025-11-21T22:16:20.851501,,58
Dilithium2,verify,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1387,7207.57,Signature,True,2025-11-21T22:16:20.851702,,59
Dilithium2,verify,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1493,6698.15,Signature,True,2025-11-21T22:16:20.851914,,60
Dilithium3,sign,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.234,4273.74,Signature,True,2025-11-21T22:16:20.852215,,61
Dilithium3,sign,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1438,6954.01,Signature,True,2025-11-21T22:16:20.852429,,62
Dilithium3,sign,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1469,6808.51,Signature,True,2025-11-21T22:16:20.852641,,63
Dilithium3,sign,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1396,7164.09,Signature,True,2025-11-21T22:16:20.852845,,64
Dilithium3,sign,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.128,7813.6,Signature,True,2025-11-21T22:16:20.853036,,65
Dilithium3,sign,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1502,6658.01,Signature,True,2025-11-21T22:16:20.853249,,66
Dilithium3,sign,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.2314,4321.52,Signature,True,2025-11-21T22:16:20.853543,,67
Dilithium3,sign,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1704,5867.0,Signature,True,2025-11-21T22:16:20.853791,,68
Dilithium3,sign,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1606,6225.33,Signature,True,2025-11-21T22:16:20.854014,,69
Dilithium3,sign,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1576,6346.43,Signature,True,2025-11-21T22:16:20.854266,,70
Dilithium3,sign,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1662,6018.01,Signature,True,2025-11-21T22:16:20.854497,,71
Dilithium3,sign,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1834,5453.1,Signature,True,2025-11-21T22:16:20.854744,,72
Dilithium3,sign,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1372,7289.9,Signature,True,2025-11-21T22:16:20.854945,,73
Dilithium3,sign,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1393,7180.92,Signature,True,2025-11-21T22:16:20.855146,,74
Dilithium3,sign,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1269,7881.52,Signature,True,2025-11-21T22:16:20.855335,,75
Dilithium3,sign,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1743,5737.53,Signature,True,2025-11-21T22:16:20.855590,,76
Dilithium3,sign,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1704,5868.23,Signature,True,2025-11-21T22:16:20.855824,,77
Dilithium3,sign,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1459,6855.0,Signature,True,2025-11-21T22:16:20.856033,,78
Dilithium3,sign,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1731,5778.01,Signature,True,2025-11-21T22:16:20.856269,,79
Dilithium3,sign,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.176,5682.01,Signature,True,2025-11-21T22:16:20.856507,,80
Dilithium3,sign,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1577,6340.51,Signature,True,2025-11-21T22:16:20.856727,,81
Dilithium3,sign,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1694,5903.68,Signature,True,2025-11-21T22:16:20.856960,,82
Dilithium3,sign,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1525,6555.66,Signature,True,2025-11-21T22:16:20.857175,,83
Dilithium3,sign,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1828,5469.95,Signature,True,2025-11-21T22:16:20.857420,,84
Dilithium3,sign,1024,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1731,5778.34,Signature,True,2025-11-21T22:16:20.857689,,85
Dilithium3,sign,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1815,5510.52,Signature,True,2025-11-21T22:16:20.857942,,86
Dilithium3,sign,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.153,6535.01,Signature,True,2025-11-21T22:16:20.858158,,87
Dilithium3,sign,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1315,7603.06,Signature,True,2025-11-21T22:16:20.858351,,88
Dilithium3,sign,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1326,7542.84,Signature,True,2025-11-21T22:16:20.858557,,89
Dilithium3,sign,1024,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1331,7515.75,Signature,True,2025-11-21T22:16:20.858762,,90
Dilithium3,verify,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1291,7743.29,Signature,True,2025-11-21T22:16:20.858957,,91
Dilithium3,verify,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.2432,4112.15,Signature,True,2025-11-21T22:16:20.859262,,92
Dilithium3,verify,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1656,6038.47,Signature,True,2025-11-21T22:16:20.859490,,93
Dilithium3,verify,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1537,6505.04,Signature,True,2025-11-21T22:16:20.859706,,94
Dilithium3,verify,0,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1618,6178.94,Signature,True,2025-11-21T22:16:20.859930,,95
Dilithium3,verify,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1275,7845.54,Signature,True,2025-11-21T22:16:20.860119,,96
Dilithium3,verify,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1413,7077.14,Signature,True,2025-11-21T22:16:20.860322,,97
Dilithium3,verify,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.2108,4743.95,Signature,True,2025-11-21T22:16:20.860595,,98
Dilithium3,verify,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.2291,4364.37,Signature,True,2025-11-21T22:16:20.860887,,99
Dilithium3,verify,0,16,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1633,6124.71,Signature,True,2025-11-21T22:16:20.861112,,100
Dilithium3,verify,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.2926,3417.8,Signature,True,2025-11-21T22:16:20.861468,,101
Dilithium3,verify,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1627,6145.11,Signature,True,2025-11-21T22:16:20.861693,,102
Dilithium3,verify,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1268,7887.0,Signature,True,2025-11-21T22:16:20.861883,,103
Dilithium3,verify,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1875,5332.17,Signature,True,2025-11-21T22:16:20.862133,,104
Dilithium3,verify,0,64,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1724,5799.22,Signature,True,2025-11-21T22:16:20.862368,,105
Dilithium3,verify,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.2302,4344.2,Signature,True,2025-11-21T22:16:20.862671,,106
Dilithium3,verify,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1551,6447.74,Signature,True,2025-11-21T22:16:20.862889,,107
Dilithium3,verify,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1746,5727.74,Signature,True,2025-11-21T22:16:20.863126,,108
Dilithium3,verify,1024,1,3.46,1,1,0,ip-172-31-17-37,linux,0,0.1447,6909.51,Signature,True,2025-11-21T22:16:20.863333,,109
