algorithm,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,crypto_type,correctness,timestamp,notes,trial_id
Dilithium2,sign,0,1,0.0,1,0,1,ip-172-31-14-170,linux,0,2.7811,359.56,Signature,True,2025-11-21T22:17:59.979344,,1
Dilithium2,sign,0,1,0.0,1,0,1,ip-172-31-14-170,linux,0,1.596,626.58,Signature,True,2025-11-21T22:17:59.981114,,2
Dilithium2,sign,0,1,0.0,1,0,1,ip-172-31-14-170,linux,0,0.7927,1261.44,Signature,True,2025-11-21T22:17:59.982017,,3
Dilithium2,sign,0,1,0.0,1,0,1,ip-172-31-14-170,linux,0,0.6811,1468.11,Signature,True,2025-11-21T22:17:59.982794,,4
Dilithium2,sign,0,1,0.0,1,0,1,ip-172-31-14-170,linux,0,0.5132,1948.65,Signature,True,2025-11-21T22:17:59.983388,,5
Dilithium2,sign,0,16,0.0,1,0,1,ip-172-31-14-170,linux,0,0.6108,1637.29,Signature,True,2025-11-21T22:17:59.984085,,6
Dilithium2,sign,0,16,0.0,1,0,1,ip-172-31-14-170,linux,0,0.6034,1657.3,Signature,True,2025-11-21T22:17:59.984773,,7
Dilithium2,sign,0,16,0.0,1,0,1,ip-172-31-14-170,linux,0,0.5248,1905.39,Signature,True,2025-11-21T22:17:59.985378,,8
Dilithium2,sign,0,16,0.0,1,0,1,ip-172-31-14-170,linux,0,0.5006,1997.67,Signature,True,2025-11-21T22:17:59.985961,,9
Dilithium2,sign,0,16,0.0,1,0,1,ip-172-31-14-170,linux,0,0.6697,1493.15,Signature,True,2025-11-21T22:17:59.986709,,10
Dilithium2,sign,0,64,0.0,1,0,1,ip-172-31-14-170,linux,0,1.2567,795.74,Signature,True,2025-11-21T22:17:59.988042,,11
Dilithium2,sign,0,64,0.0,1,0,1,ip-172-31-14-170,linux,0,0.5914,1690.78,Signature,True,2025-11-21T22:17:59.988723,,12
Dilithium2,sign,0,64,0.0,1,0,1,ip-172-31-14-170,linux,0,0.5123,1951.95,Signature,True,2025-11-21T22:17:59.989315,,13
Dilithium2,sign,0,64,0.0,1,0,1,ip-172-31-14-170,linux,0,0.586,1706.45,Signature,True,2025-11-21T22:17:59.989994,,14
Dilithium2,sign,0,64,0.0,1,0,1,ip-172-31-14-170,linux,0,0.5994,1668.28,Signature,True,2025-11-21T22:17:59.990682,,15
Dilithium2,sign,1024,1,0.0,1,0,1,ip-172-31-14-170,linux,0,0.6792,1472.3,Signature,True,2025-11-21T22:17:59.991444,,16
Dilithium2,sign,1024,1,0.0,1,0,1,ip-172-31-14-170,linux,0,0.7977,1253.65,Signature,True,2025-11-21T22:17:59.992326,,17
Dilithium2,sign,1024,1,0.0,1,0,1,ip-172-31-14-170,linux,0,0.5085,1966.48,Signature,True,2025-11-21T22:17:59.992913,,18
Dilithium2,sign,1024,1,0.0,1,0,1,ip-172-31-14-170,linux,0,0.6015,1662.57,Signature,True,2025-11-21T22:17:59.993592,,19
